seed,school_common_name,site,year,id,school_full_name,team,city,state,type,conference,distance,address,lng,lat,geometry
3.0,Arizona,"Boise, ID",2005.0,2005235,University of Arizona,Wildcats,Tucson,Arizona,State,Pac-12 Conference,778.6756782476002,"Boise, ID",-116.20088600000001,43.6166163,POINT (-116.200886 43.6166163)
4.0,Florida,"Nashville, TN",2005.0,2005236,University of Florida,Gators,Gainesville,Florida,State,Southeastern Conference,490.22471891635183,"Nashville, TN",-86.7743531,36.1622296,POINT (-86.7743531 36.1622296)
4.0,Louisville,"Nashville, TN",2005.0,2005237,University of Louisville,Cardinals,Louisville,Kentucky,State,Atlantic Coast Conference,142.48007927255475,"Nashville, TN",-86.7743531,36.1622296,POINT (-86.7743531 36.1622296)
4.0,Syracuse,"Worcester, MA",2005.0,2005238,Syracuse University,Orange,Syracuse,New York,Private/Methodist,Atlantic Coast Conference,273.45772130747326,"Worcester, MA",-71.8022934,42.262593200000005,POINT (-71.8022934 42.2625932)
4.0,Boston College,"Cleveland, OH",2005.0,2005239,Boston College,Eagles,Chestnut Hill,Massachusetts,Private/Catholic,Atlantic Coast Conference,656.1841939390404,"Cleveland, OH",-81.6934446,41.5051613,POINT (-81.69344460000001 41.5051613)
1.0,Kentucky,"Columbus, OH",2004.0,2004240,University of Kentucky,Wildcats,Lexington,Kentucky,State,Southeastern Conference,152.33126425808695,"Columbus, OH",-83.00070649999999,39.9622601,POINT (-83.00070649999999 39.9622601)
1.0,Duke,"Raleigh, NC",2004.0,2004241,Duke University,Blue Devils,Durham,North Carolina,Private/Non-sectarian,Atlantic Coast Conference,23.370402869022445,"Raleigh, NC",-78.63909890000001,35.7803977,POINT (-78.63909890000001 35.7803977)
1.0,Saint Joseph's,"Buffalo, NY",2004.0,2004242,Saint Joseph's University,Hawks,Philadelphia,Pennsylvania,Private/Catholic,Atlantic 10 Conference,288.7157572986736,"Buffalo, NY",-78.87839220000001,42.8867166,POINT (-78.87839220000001 42.8867166)
1.0,Stanford,"Seattle, WA",2004.0,2004243,Stanford University,Cardinal,Palo Alto,California,Private/Non-Sectarian,Pac-12 Conference,632.3050000277424,"Seattle, WA",-122.3300624,47.6038321,POINT (-122.3300624 47.6038321)
2.0,Gonzaga,"Seattle, WA",2004.0,2004244,Gonzaga University,Bulldogs,Spokane,Washington,Private/Catholic,West Coast Conference,306.24115061816065,"Seattle, WA",-122.3300624,47.6038321,POINT (-122.3300624 47.6038321)
2.0,Mississippi State,"Orlando, FL",2004.0,2004245,Mississippi State University,Bulldogs,Starkville,Mississippi,State,Southeastern Conference,552.2320020611863,"Orlando, FL",-81.3790304,28.5421109,POINT (-81.3790304 28.5421109)
2.0,Oklahoma State,"Kansas City, MO",2004.0,2004246,Oklahoma State University–Stillwater,Cowboys,Stillwater,Oklahoma,State,Big 12 Conference,241.71716764867347,"Kansas City, MO",-94.5781416,39.100105,POINT (-94.5781416 39.100105)
2.0,UConn,"Buffalo, NY",2004.0,2004247,University of Connecticut,Huskies,Storrs,Connecticut,State,American Athletic Conference,417.0980538321219,"Buffalo, NY",-78.87839220000001,42.8867166,POINT (-78.87839220000001 42.8867166)
3.0,Georgia Tech,"Milwaukee, WI",2004.0,2004248,Georgia Institute of Technology,Yellow Jackets,Atlanta,Georgia,State,Atlantic Coast Conference,615.7110213935547,"Milwaukee, WI",-87.92249699999999,43.0349931,POINT (-87.92249699999999 43.0349931)
3.0,Texas,"Denver, CO",2004.0,2004249,University of Texas at Austin,Longhorns,Austin,Texas,State,Big 12 Conference,740.6161176006087,"Denver, CO",-104.98486229999999,39.7392364,POINT (-104.9848623 39.7392364)
3.0,Pittsburgh,"Milwaukee, WI",2004.0,2004250,University of Pittsburgh,Panthers,Pittsburgh,Pennsylvania,State-related,Atlantic Coast Conference,520.2659328699443,"Milwaukee, WI",-87.92249699999999,43.0349931,POINT (-87.92249699999999 43.0349931)
3.0,NC State,"Orlando, FL",2004.0,2004251,North Carolina State University,Wolfpack,Raleigh,North Carolina,State,Atlantic Coast Conference,479.7505642435857,"Orlando, FL",-81.3790304,28.5421109,POINT (-81.3790304 28.5421109)
4.0,Kansas,"Kansas City, MO",2004.0,2004252,University of Kansas,Jayhawks,Lawrence,Kansas,State,Big 12 Conference,42.542537672077344,"Kansas City, MO",-94.5781416,39.100105,POINT (-94.5781416 39.100105)
4.0,Cincinnati,"Columbus, OH",2004.0,2004253,University of Cincinnati,Bearcats,Cincinnati,Ohio,State,American Athletic Conference,107.37766575714784,"Columbus, OH",-83.00070649999999,39.9622601,POINT (-83.00070649999999 39.9622601)
4.0,Wake Forest,"Raleigh, NC",2004.0,2004254,Wake Forest University,Demon Deacons,Winston-Salem,North Carolina,Private/Non-Sectarian,Atlantic Coast Conference,104.21357136769538,"Raleigh, NC",-78.63909890000001,35.7803977,POINT (-78.63909890000001 35.7803977)
4.0,Maryland,"Denver, CO",2004.0,2004255,"University of Maryland, College Park",Terrapins,College Park,Maryland,State,Big Ten Conference,1743.238893805497,"Denver, CO",-104.98486229999999,39.7392364,POINT (-104.9848623 39.7392364)
1.0,Texas,"Birmingham, AL",2003.0,2003256,University of Texas at Austin,Longhorns,Austin,Texas,State,Big 12 Conference,708.4317791879862,"Birmingham, AL",-86.80243259999999,33.5206824,POINT (-86.80243259999999 33.5206824)
1.0,Oklahoma,"Oklahoma City, OK",2003.0,2003257,University of Oklahoma,Sooners,Norman,Oklahoma,State,Big 12 Conference,17.777579432529297,"Oklahoma City, OK",-97.5170536,35.4729886,POINT (-97.5170536 35.4729886)
1.0,Kentucky,"Nashville, TN",2003.0,2003258,University of Kentucky,Wildcats,Lexington,Kentucky,State,Southeastern Conference,182.56022038088824,"Nashville, TN",-86.7743531,36.1622296,POINT (-86.7743531 36.1622296)
1.0,Arizona,"Salt Lake City, UT",2003.0,2003259,University of Arizona,Wildcats,Tucson,Arizona,State,Pac-12 Conference,533.2028596268094,"Salt Lake City, UT",-111.88679750000001,40.759619799999996,POINT (-111.8867975 40.7596198)
2.0,Florida,"Tampa, FL",2003.0,2003260,University of Florida,Gators,Gainesville,Florida,State,Southeastern Conference,104.95141991391948,"Tampa, FL",-82.458444,27.947759499999997,POINT (-82.458444 27.9477595)
2.0,Wake Forest,"Tampa, FL",2003.0,2003261,Wake Forest University,Demon Deacons,Winston-Salem,North Carolina,Private/Non-Sectarian,Atlantic Coast Conference,526.5348042639521,"Tampa, FL",-82.458444,27.947759499999997,POINT (-82.458444 27.9477595)
2.0,Pittsburgh,"Boston, MA",2003.0,2003262,University of Pittsburgh,Panthers,Pittsburgh,Pennsylvania,State-related,Atlantic Coast Conference,566.0646562696624,"Boston, MA",-71.0582912,42.3602534,POINT (-71.0582912 42.3602534)
2.0,Kansas,"Oklahoma City, OK",2003.0,2003263,University of Kansas,Jayhawks,Lawrence,Kansas,State,Big 12 Conference,258.4698204538321,"Oklahoma City, OK",-97.5170536,35.4729886,POINT (-97.5170536 35.4729886)
3.0,Xavier,"Nashville, TN",2003.0,2003264,Xavier University,Musketeers,Cincinnati,Ohio,Private/Catholic,Big East Conference,234.5367633048116,"Nashville, TN",-86.7743531,36.1622296,POINT (-86.7743531 36.1622296)
3.0,Syracuse,"Boston, MA",2003.0,2003265,Syracuse University,Orange,Syracuse,New York,Private/Methodist,Atlantic Coast Conference,318.21710790260977,"Boston, MA",-71.0582912,42.3602534,POINT (-71.0582912 42.3602534)
3.0,Marquette,"Indianapolis, IN",2003.0,2003266,Marquette University,Golden Eagles,Milwaukee,Wisconsin,Private/Catholic,Big East Conference,231.21985786474173,"Indianapolis, IN",-86.1583502,39.7683331,POINT (-86.1583502 39.7683331)
3.0,Duke,"Salt Lake City, UT",2003.0,2003267,Duke University,Blue Devils,Durham,North Carolina,Private/Non-sectarian,Atlantic Coast Conference,2068.6519647192754,"Salt Lake City, UT",-111.88679750000001,40.759619799999996,POINT (-111.8867975 40.7596198)
4.0,Stanford,"Spokane, WA",2003.0,2003268,Stanford University,Cardinal,Palo Alto,California,Private/Non-Sectarian,Pac-12 Conference,700.7544345537534,"Spokane, WA",-117.42122649999999,47.6579425,POINT (-117.4212265 47.6579425)
4.0,Louisville,"Birmingham, AL",2003.0,2003269,University of Louisville,Cardinals,Louisville,Kentucky,State,Atlantic Coast Conference,299.0042682094179,"Birmingham, AL",-86.80243259999999,33.5206824,POINT (-86.80243259999999 33.5206824)
4.0,Dayton,"Spokane, WA",2003.0,2003270,University of Dayton,Flyers,Dayton,Ohio,Private/Catholic,Atlantic 10 Conference,2123.826606639457,"Spokane, WA",-117.42122649999999,47.6579425,POINT (-117.4212265 47.6579425)
4.0,Illinois,"Indianapolis, IN",2003.0,2003271,University of Illinois at Urbana–Champaign,Fighting Illini,Urbana–Champaign,Illinois,State,Big Ten Conference,130.09306175133221,"Indianapolis, IN",-86.1583502,39.7683331,POINT (-86.1583502 39.7683331)
1.0,Maryland,"Washington, DC",2002.0,2002272,"University of Maryland, College Park",Terrapins,College Park,Maryland,State,Big Ten Conference,8.249110006618928,"Washington, DC",-77.0365529,38.894893200000006,POINT (-77.0365529 38.89489320000001)
1.0,Kansas,"St. Louis, MO",2002.0,2002273,University of Kansas,Jayhawks,Lawrence,Kansas,State,Big 12 Conference,311.7415540847669,"St. Louis, MO",-90.24111656024635,38.6529545,POINT (-90.24111656024635 38.6529545)
1.0,Duke,"Greenville, SC",2002.0,2002274,Duke University,Blue Devils,Durham,North Carolina,Private/Non-sectarian,Atlantic Coast Conference,226.24494515728276,"Greenville, SC",-82.3984882,34.851354,POINT (-82.3984882 34.851354)
1.0,Cincinnati,"Pittsburgh, PA",2002.0,2002275,University of Cincinnati,Bearcats,Cincinnati,Ohio,State,American Athletic Conference,292.81632534088845,"Pittsburgh, PA",-79.99008609999998,40.4416941,POINT (-79.99008609999998 40.4416941)
2.0,UConn,"Washington, DC",2002.0,2002276,University of Connecticut,Huskies,Storrs,Connecticut,State,American Athletic Conference,348.1418291739199,"Washington, DC",-77.0365529,38.894893200000006,POINT (-77.0365529 38.89489320000001)
2.0,Oregon,"Sacramento, CA",2002.0,2002277,University of Oregon,Ducks,Eugene,Oregon,State,Pac-12 Conference,353.4663783712392,"Sacramento, CA",-121.49439960000001,38.5815719,POINT (-121.4943996 38.5815719)
2.0,Alabama,"Greenville, SC",2002.0,2002278,University of Alabama,Crimson Tide,Tuscaloosa,Alabama,State,Southeastern Conference,335.3761789306332,"Greenville, SC",-82.3984882,34.851354,POINT (-82.3984882 34.851354)
2.0,Oklahoma,"Dallas, TX",2002.0,2002279,University of Oklahoma,Sooners,Norman,Oklahoma,State,Big 12 Conference,155.6992838680457,"Dallas, TX",-96.7968559,32.7762719,POINT (-96.7968559 32.7762719)
3.0,Georgia,"Chicago, IL",2002.0,2002280,University of Georgia,Bulldogs,Athens,Georgia,State,Southeastern Conference,559.4935036187543,"Chicago, IL",-87.6244212,41.875561600000005,POINT (-87.6244212 41.8755616)
3.0,Mississippi State,"Dallas, TX",2002.0,2002281,Mississippi State University,Bulldogs,Starkville,Mississippi,State,Southeastern Conference,499.1153728053571,"Dallas, TX",-96.7968559,32.7762719,POINT (-96.7968559 32.7762719)
3.0,Pittsburgh,"Pittsburgh, PA",2002.0,2002282,University of Pittsburgh,Panthers,Pittsburgh,Pennsylvania,State-related,Atlantic Coast Conference,1.7250032330355916,"Pittsburgh, PA",-79.99008609999998,40.4416941,POINT (-79.99008609999998 40.4416941)
3.0,Arizona,"Albuquerque, NM",2002.0,2002283,University of Arizona,Wildcats,Tucson,Arizona,State,Pac-12 Conference,322.1424140890853,"Albuquerque, NM",-106.6509851,35.0841034,POINT (-106.6509851 35.0841034)
4.0,Kentucky,"St. Louis, MO",2002.0,2002284,University of Kentucky,Wildcats,Lexington,Kentucky,State,Southeastern Conference,358.6292347168371,"St. Louis, MO",-90.24111656024635,38.6529545,POINT (-90.24111656024635 38.6529545)
4.0,Illinois,"Chicago, IL",2002.0,2002285,University of Illinois at Urbana–Champaign,Fighting Illini,Urbana–Champaign,Illinois,State,Big Ten Conference,116.08281185706679,"Chicago, IL",-87.6244212,41.875561600000005,POINT (-87.6244212 41.8755616)
4.0,USC,"Sacramento, CA",2002.0,2002286,University of Southern California,Trojans,Los Angeles,California,Private/Non-Sectarian,Pac-12 Conference,346.51533922479723,"Sacramento, CA",-121.49439960000001,38.5815719,POINT (-121.4943996 38.5815719)
4.0,Ohio State,"Albuquerque, NM",2002.0,2002287,The Ohio State University,Buckeyes,Columbus,Ohio,State,Big Ten Conference,1499.6627476394651,"Albuquerque, NM",-106.6509851,35.0841034,POINT (-106.6509851 35.0841034)
1.0,Illinois,"Dayton, OH",2001.0,2001288,University of Illinois at Urbana–Champaign,Fighting Illini,Urbana–Champaign,Illinois,State,Big Ten Conference,251.54642803007928,"Dayton, OH",-84.1916069,39.758947799999994,POINT (-84.1916069 39.75894779999999)
1.0,Duke,"Greensboro, NC",2001.0,2001289,Duke University,Blue Devils,Durham,North Carolina,Private/Non-sectarian,Atlantic Coast Conference,52.879952950645645,"Greensboro, NC",-79.79197540000001,36.0726355,POINT (-79.79197540000001 36.0726355)
1.0,Michigan State,"Memphis, TN",2001.0,2001290,Michigan State University,Spartans,East Lansing,Michigan,State,Big Ten Conference,584.2280405309798,"Memphis, TN",-90.0516285,35.1490215,POINT (-90.05162850000001 35.1490215)
1.0,Stanford,"San Diego, CA",2001.0,2001291,Stanford University,Cardinal,Palo Alto,California,Private/Non-Sectarian,Pac-12 Conference,427.3795916597655,"San Diego, CA",-117.16277140000001,32.7174209,POINT (-117.1627714 32.7174209)
2.0,Arizona,"Kansas City, MO",2001.0,2001292,University of Arizona,Wildcats,Tucson,Arizona,State,Pac-12 Conference,1105.0438525936795,"Kansas City, MO",-94.5781416,39.100105,POINT (-94.5781416 39.100105)
2.0,Kentucky,"Uniondale, NY",2001.0,2001293,University of Kentucky,Wildcats,Lexington,Kentucky,State,Southeastern Conference,698.4810231041837,"Uniondale, NY",-73.5895167364443,40.7031115,POINT (-73.5895167364443 40.7031115)
2.0,North Carolina,"New Orleans, LA",2001.0,2001294,University of North Carolina at Chapel Hill,Tar Heels,Chapel Hill,North Carolina,State,Atlantic Coast Conference,778.6325138482688,"New Orleans, LA",-90.0701156,29.949932300000004,POINT (-90.07011559999999 29.9499323)
2.0,Iowa State,"Boise, ID",2001.0,2001295,Iowa State University,Cyclones,Ames,Iowa,State,Big 12 Conference,1405.352479164619,"Boise, ID",-116.20088600000001,43.6166163,POINT (-116.200886 43.6166163)
3.0,Ole Miss,"Kansas City, MO",2001.0,2001296,University of Mississippi,Rebels,Oxford,Mississippi,State,Southeastern Conference,429.7440405742393,"Kansas City, MO",-94.5781416,39.100105,POINT (-94.5781416 39.100105)
3.0,Boston College,"Uniondale, NY",2001.0,2001297,Boston College,Eagles,Chestnut Hill,Massachusetts,Private/Catholic,Atlantic Coast Conference,181.49189297656818,"Uniondale, NY",-73.5895167364443,40.7031115,POINT (-73.5895167364443 40.7031115)
3.0,Florida,"New Orleans, LA",2001.0,2001298,University of Florida,Gators,Gainesville,Florida,State,Southeastern Conference,480.27403307925294,"New Orleans, LA",-90.0701156,29.949932300000004,POINT (-90.07011559999999 29.9499323)
3.0,Maryland,"Boise, ID",2001.0,2001299,"University of Maryland, College Park",Terrapins,College Park,Maryland,State,Big Ten Conference,2456.5726843130687,"Boise, ID",-116.20088600000001,43.6166163,POINT (-116.200886 43.6166163)
4.0,Kansas,"Dayton, OH",2001.0,2001300,University of Kansas,Jayhawks,Lawrence,Kansas,State,Big 12 Conference,688.944254256342,"Dayton, OH",-84.1916069,39.758947799999994,POINT (-84.1916069 39.75894779999999)
4.0,UCLA,"Greensboro, NC",2001.0,2001301,"University of California, Los Angeles",Bruins,Los Angeles,California,State,Pac-12 Conference,2405.6241857254245,"Greensboro, NC",-79.79197540000001,36.0726355,POINT (-79.79197540000001 36.0726355)
4.0,Oklahoma,"Memphis, TN",2001.0,2001302,University of Oklahoma,Sooners,Norman,Oklahoma,State,Big 12 Conference,459.55431551406,"Memphis, TN",-90.0516285,35.1490215,POINT (-90.05162850000001 35.1490215)
4.0,Indiana,"San Diego, CA",2001.0,2001303,Indiana University,Hoosiers,Bloomington,Indiana,State,Big Ten Conference,1946.5573973410021,"San Diego, CA",-117.16277140000001,32.7174209,POINT (-117.1627714 32.7174209)
1.0,Duke,"Winston-Salem, NC",2000.0,2000304,Duke University,Blue Devils,Durham,North Carolina,Private/Non-sectarian,Atlantic Coast Conference,81.02155675463615,"Winston-Salem, NC",-80.2440518,36.0998131,POINT (-80.24405179999999 36.0998131)
1.0,Michigan State,"Cleveland, OH",2000.0,2000305,Michigan State University,Spartans,East Lansing,Michigan,State,Big Ten Conference,188.7739634519778,"Cleveland, OH",-81.6934446,41.5051613,POINT (-81.69344460000001 41.5051613)
1.0,Stanford,"Birmingham, AL",2000.0,2000306,Stanford University,Cardinal,Palo Alto,California,Private/Non-Sectarian,Pac-12 Conference,2211.465583276387,"Birmingham, AL",-86.80243259999999,33.5206824,POINT (-86.80243259999999 33.5206824)
1.0,Arizona,"Tucson, AZ",2000.0,2000307,University of Arizona,Wildcats,Tucson,Arizona,State,Pac-12 Conference,0.38782399878422136,"Tucson, AZ",-110.9748477,32.2228765,POINT (-110.9748477 32.2228765)
2.0,Temple,"Buffalo, NY",2000.0,2000308,Temple University,Owls,Philadelphia,Pennsylvania,State-related,American Athletic Conference,293.46704487077096,"Buffalo, NY",-78.87839220000001,42.8867166,POINT (-78.87839220000001 42.8867166)
2.0,Iowa State,"Minneapolis, MN",2000.0,2000309,Iowa State University,Cyclones,Ames,Iowa,State,Big 12 Conference,184.81435194713063,"Minneapolis, MN",-93.2654692,44.9772995,POINT (-93.2654692 44.9772995)
2.0,Cincinnati,"Nashville, TN",2000.0,2000310,University of Cincinnati,Bearcats,Cincinnati,Ohio,State,American Athletic Conference,231.8792633695019,"Nashville, TN",-86.7743531,36.1622296,POINT (-86.7743531 36.1622296)
2.0,St. John's,"Tucson, AZ",2000.0,2000311,St. John's University,Red Storm,Jamaica,New York,Private/Catholic,Big East Conference,2358.6416408967884,"Tucson, AZ",-110.9748477,32.2228765,POINT (-110.9748477 32.2228765)
3.0,Oklahoma State,"Buffalo, NY",2000.0,2000312,Oklahoma State University–Stillwater,Cowboys,Stillwater,Oklahoma,State,Big 12 Conference,1207.1718448165043,"Buffalo, NY",-78.87839220000001,42.8867166,POINT (-78.87839220000001 42.8867166)
3.0,Maryland,"Minneapolis, MN",2000.0,2000313,"University of Maryland, College Park",Terrapins,College Park,Maryland,State,Big Ten Conference,1080.3184213359812,"Minneapolis, MN",-93.2654692,44.9772995,POINT (-93.2654692 44.9772995)
3.0,Ohio State,"Nashville, TN",2000.0,2000314,The Ohio State University,Buckeyes,Columbus,Ohio,State,Big Ten Conference,333.5487265840899,"Nashville, TN",-86.7743531,36.1622296,POINT (-86.7743531 36.1622296)
3.0,Oklahoma,"Tucson, AZ",2000.0,2000315,University of Oklahoma,Sooners,Norman,Oklahoma,State,Big 12 Conference,860.9053776592783,"Tucson, AZ",-110.9748477,32.2228765,POINT (-110.9748477 32.2228765)
4.0,Illinois,"Winston-Salem, NC",2000.0,2000316,University of Illinois at Urbana–Champaign,Fighting Illini,Urbana–Champaign,Illinois,State,Big Ten Conference,554.967723586175,"Winston-Salem, NC",-80.2440518,36.0998131,POINT (-80.24405179999999 36.0998131)
4.0,Syracuse,"Cleveland, OH",2000.0,2000317,Syracuse University,Orange,Syracuse,New York,Private/Methodist,Atlantic Coast Conference,358.4610088541104,"Cleveland, OH",-81.6934446,41.5051613,POINT (-81.69344460000001 41.5051613)
4.0,Tennessee,"Birmingham, AL",2000.0,2000318,University of Tennessee,Volunteers,Knoxville,Tennessee,State,Southeastern Conference,233.8606245524869,"Birmingham, AL",-86.80243259999999,33.5206824,POINT (-86.80243259999999 33.5206824)
4.0,LSU,"Salt Lake City, UT",2000.0,2000319,Louisiana State University,Tigers,Baton Rouge,Louisiana,State,Southeastern Conference,1438.5205114464889,"Salt Lake City, UT",-111.88679750000001,40.759619799999996,POINT (-111.8867975 40.7596198)
1.0,Duke,"Charlotte, NC",1999.0,1999320,Duke University,Blue Devils,Durham,North Carolina,Private/Non-sectarian,Atlantic Coast Conference,127.4226595727384,"Charlotte, NC",-80.8431268,35.2270869,POINT (-80.84312679999999 35.2270869)
1.0,Michigan State,"Milwaukee, WI",1999.0,1999321,Michigan State University,Spartans,East Lansing,Michigan,State,Big Ten Conference,214.9834948811316,"Milwaukee, WI",-87.92249699999999,43.0349931,POINT (-87.92249699999999 43.0349931)
1.0,Auburn,"Indianapolis, IN",1999.0,1999322,Auburn University,Tigers,Auburn,Alabama,State,Southeastern Conference,447.91004947439217,"Indianapolis, IN",-86.1583502,39.7683331,POINT (-86.1583502 39.7683331)
1.0,UConn,"Denver, CO",1999.0,1999323,University of Connecticut,Huskies,Storrs,Connecticut,State,American Athletic Conference,2038.3075268051875,"Denver, CO",-104.98486229999999,39.7392364,POINT (-104.9848623 39.7392364)
2.0,Miami (FL),"Boston, MA",1999.0,1999324,University of Miami,Hurricanes,Coral Gables,Florida,Private/Non-Sectarian,Atlantic Coast Conference,1182.4992460156666,"Boston, MA",-71.0582912,42.3602534,POINT (-71.0582912 42.3602534)
2.0,Utah,"New Orleans, LA",1999.0,1999325,University of Utah,Utes,Salt Lake City,Utah,State,Pac-12 Conference,1510.5362378881027,"New Orleans, LA",-90.0701156,29.949932300000004,POINT (-90.07011559999999 29.9499323)
2.0,Maryland,"Orlando, FL",1999.0,1999326,"University of Maryland, College Park",Terrapins,College Park,Maryland,State,Big Ten Conference,705.4869081531605,"Orlando, FL",-81.3790304,28.5421109,POINT (-81.3790304 28.5421109)
2.0,Stanford,"Seattle, WA",1999.0,1999327,Stanford University,Cardinal,Palo Alto,California,Private/Non-Sectarian,Pac-12 Conference,632.3050000277424,"Seattle, WA",-122.3300624,47.6038321,POINT (-122.3300624 47.6038321)
3.0,Cincinnati,"Boston, MA",1999.0,1999328,University of Cincinnati,Bearcats,Cincinnati,Ohio,State,American Athletic Conference,860.1177956491205,"Boston, MA",-71.0582912,42.3602534,POINT (-71.0582912 42.3602534)
3.0,Kentucky,"New Orleans, LA",1999.0,1999329,University of Kentucky,Wildcats,Lexington,Kentucky,State,Southeastern Conference,609.6194872864402,"New Orleans, LA",-90.0701156,29.949932300000004,POINT (-90.07011559999999 29.9499323)
3.0,St. John's,"Orlando, FL",1999.0,1999330,St. John's University,Red Storm,Jamaica,New York,Private/Catholic,Big East Conference,885.8121978995557,"Orlando, FL",-81.3790304,28.5421109,POINT (-81.3790304 28.5421109)
3.0,North Carolina,"Seattle, WA",1999.0,1999331,University of North Carolina at Chapel Hill,Tar Heels,Chapel Hill,North Carolina,State,Atlantic Coast Conference,2786.5430993019922,"Seattle, WA",-122.3300624,47.6038321,POINT (-122.3300624 47.6038321)
4.0,Tennessee,"Charlotte, NC",1999.0,1999332,University of Tennessee,Volunteers,Knoxville,Tennessee,State,Southeastern Conference,197.09284999484984,"Charlotte, NC",-80.8431268,35.2270869,POINT (-80.84312679999999 35.2270869)
4.0,Arizona,"Milwaukee, WI",1999.0,1999333,University of Arizona,Wildcats,Tucson,Arizona,State,Pac-12 Conference,1582.4316897405788,"Milwaukee, WI",-87.92249699999999,43.0349931,POINT (-87.92249699999999 43.0349931)
4.0,Ohio State,"Indianapolis, IN",1999.0,1999334,The Ohio State University,Buckeyes,Columbus,Ohio,State,Big Ten Conference,195.0700288458086,"Indianapolis, IN",-86.1583502,39.7683331,POINT (-86.1583502 39.7683331)
4.0,Arkansas,"Denver, CO",1999.0,1999335,University of Arkansas,Razorbacks,Fayetteville,Arkansas,State,Southeastern Conference,709.5179493924982,"Denver, CO",-104.98486229999999,39.7392364,POINT (-104.9848623 39.7392364)
1.0,North Carolina,"Hartford, CT",1998.0,1998336,University of North Carolina at Chapel Hill,Tar Heels,Chapel Hill,North Carolina,State,Atlantic Coast Conference,537.3205126714594,"Hartford, CT",-72.6908547,41.764582,POINT (-72.6908547 41.764582)
1.0,Kansas,"Oklahoma City, OK",1998.0,1998337,University of Kansas,Jayhawks,Lawrence,Kansas,State,Big 12 Conference,258.4698204538321,"Oklahoma City, OK",-97.5170536,35.4729886,POINT (-97.5170536 35.4729886)
1.0,Duke,"Lexington, KY",1998.0,1998338,Duke University,Blue Devils,Durham,North Carolina,Private/Non-sectarian,Atlantic Coast Conference,367.7961818055674,"Lexington, KY",-84.4970393,38.0464066,POINT (-84.4970393 38.0464066)
1.0,Arizona,"Sacramento, CA",1998.0,1998339,University of Arizona,Wildcats,Tucson,Arizona,State,Pac-12 Conference,763.6566622952022,"Sacramento, CA",-121.49439960000001,38.5815719,POINT (-121.4943996 38.5815719)
2.0,UConn,"Washington, DC",1998.0,1998340,University of Connecticut,Huskies,Storrs,Connecticut,State,American Athletic Conference,348.1418291739199,"Washington, DC",-77.0365529,38.894893200000006,POINT (-77.0365529 38.89489320000001)
2.0,Purdue,"Chicago, IL",1998.0,1998341,Purdue University,Boilermakers,West Lafayette,Indiana,State,Big Ten Conference,99.7258497504977,"Chicago, IL",-87.6244212,41.875561600000005,POINT (-87.6244212 41.8755616)
2.0,Kentucky,"Atlanta, GA",1998.0,1998342,University of Kentucky,Wildcats,Lexington,Kentucky,State,Southeastern Conference,265.97095699476927,"Atlanta, GA",-84.39018490000001,33.749098700000005,POINT (-84.39018490000001 33.7490987)
2.0,Cincinnati,"Boise, ID",1998.0,1998343,University of Cincinnati,Bearcats,Cincinnati,Ohio,State,American Athletic Conference,1988.8713702933185,"Boise, ID",-116.20088600000001,43.6166163,POINT (-116.200886 43.6166163)
3.0,South Carolina,"Washington, DC",1998.0,1998344,University of South Carolina,Gamecocks,Columbia,South Carolina,State,Southeastern Conference,392.8412425139807,"Washington, DC",-77.0365529,38.894893200000006,POINT (-77.0365529 38.89489320000001)
3.0,Stanford,"Chicago, IL",1998.0,1998345,Stanford University,Cardinal,Palo Alto,California,Private/Non-Sectarian,Pac-12 Conference,2164.6768050620685,"Chicago, IL",-87.6244212,41.875561600000005,POINT (-87.6244212 41.8755616)
3.0,Michigan,"Atlanta, GA",1998.0,1998346,University of Michigan,Wolverines,Ann Arbor,Michigan,State,Big Ten Conference,532.762012030505,"Atlanta, GA",-84.39018490000001,33.749098700000005,POINT (-84.39018490000001 33.7490987)
3.0,Utah,"Boise, ID",1998.0,1998347,University of Utah,Utes,Salt Lake City,Utah,State,Pac-12 Conference,324.07015856761564,"Boise, ID",-116.20088600000001,43.6166163,POINT (-116.200886 43.6166163)
4.0,Michigan State,"Hartford, CT",1998.0,1998348,Michigan State University,Spartans,East Lansing,Michigan,State,Big Ten Conference,734.9660305631497,"Hartford, CT",-72.6908547,41.764582,POINT (-72.6908547 41.764582)
4.0,Ole Miss,"Oklahoma City, OK",1998.0,1998349,University of Mississippi,Rebels,Oxford,Mississippi,State,Southeastern Conference,500.562403777836,"Oklahoma City, OK",-97.5170536,35.4729886,POINT (-97.5170536 35.4729886)
4.0,New Mexico,"Lexington, KY",1998.0,1998350,University of New Mexico,Lobos,Albuquerque,New Mexico,State,Mountain West Conference,1387.2144432047583,"Lexington, KY",-84.4970393,38.0464066,POINT (-84.4970393 38.0464066)
4.0,Maryland,"Sacramento, CA",1998.0,1998351,"University of Maryland, College Park",Terrapins,College Park,Maryland,State,Big Ten Conference,2768.8121561946336,"Sacramento, CA",-121.49439960000001,38.5815719,POINT (-121.4943996 38.5815719)
1.0,North Carolina,"Winston-Salem, NC",1997.0,1997352,University of North Carolina at Chapel Hill,Tar Heels,Chapel Hill,North Carolina,State,Atlantic Coast Conference,75.32948312342825,"Winston-Salem, NC",-80.2440518,36.0998131,POINT (-80.24405179999999 36.0998131)
