seed,school_common_name,site,year,id,school_full_name,team,city,state,type,conference,address,lat,lng,geometry,dist
4.0,LSU,"Jacksonville, FL",2006.0,2006221,Louisiana State University,Tigers,Baton Rouge,Louisiana,State,Southeastern Conference,Louisiana State University Baton Rouge Louisiana,-91.18596767189877,30.40570885,POINT (30.40570885 -91.18596767189877),592.3306578855246
4.0,Kansas,"Auburn Hills, MI",2006.0,2006222,University of Kansas,Jayhawks,Lawrence,Kansas,State,Big 12 Conference,University of Kansas Lawrence Kansas,-95.2477503,38.958058,POINT (38.958058 -95.24775030000001),781.8034293283872
4.0,Illinois,"San Diego, CA",2006.0,2006223,University of Illinois at Urbana–Champaign,Fighting Illini,Urbana–Champaign,Illinois,State,Big Ten Conference,University of Illinois at Urbana–Champaign Urbana–Champaign Illinois,-88.22402607254264,40.1066501,POINT (40.1066501 -88.22402607254264),1856.2606821905645
1.0,North Carolina,"Charlotte, NC",2005.0,2005224,University of North Carolina at Chapel Hill,Tar Heels,Chapel Hill,North Carolina,State,Atlantic Coast Conference,University of North Carolina at Chapel Hill Chapel Hill North Carolina,-79.04775326525106,35.90503535,POINT (35.90503535 -79.04775326525106),119.27341381584134
1.0,Washington,"Boise, ID",2005.0,2005225,University of Washington,Huskies,Seattle,Washington,State,Pac-12 Conference,University of Washington Seattle Washington,-122.30800894320257,47.65432379999999,POINT (47.65432379999999 -122.3080089432026),455.015805257792
1.0,Duke,"Charlotte, NC",2005.0,2005226,Duke University,Blue Devils,Durham,North Carolina,Private/Non-sectarian,Atlantic Coast Conference,Duke University Durham North Carolina,-78.94422972195878,36.00015569999999,POINT (36.00015569999999 -78.94422972195878),127.4226595727384
1.0,Illinois,"Indianapolis, IN",2005.0,2005227,University of Illinois at Urbana–Champaign,Fighting Illini,Urbana–Champaign,Illinois,State,Big Ten Conference,University of Illinois at Urbana–Champaign Urbana–Champaign Illinois,-88.22402607254264,40.1066501,POINT (40.1066501 -88.22402607254264),130.09306175133221
2.0,UConn,"Worcester, MA",2005.0,2005228,University of Connecticut,Huskies,Storrs,Connecticut,State,American Athletic Conference,University of Connecticut Storrs Connecticut,-72.25401403745809,41.81127235,POINT (41.81127235 -72.25401403745809),39.6859429490424
2.0,Wake Forest,"Cleveland, OH",2005.0,2005229,Wake Forest University,Demon Deacons,Winston-Salem,North Carolina,Private/Non-Sectarian,Atlantic Coast Conference,Wake Forest University Winston-Salem North Carolina,-80.2781152,36.134335,POINT (36.134335 -80.2781152),345.1946257822979
2.0,Kentucky,"Indianapolis, IN",2005.0,2005230,University of Kentucky,Wildcats,Lexington,Kentucky,State,Southeastern Conference,University of Kentucky Lexington Kentucky,-84.50481984038481,38.02703575,POINT (38.02703575 -84.50481984038481),149.2422493392192
2.0,Oklahoma State,"Oklahoma City, OK",2005.0,2005231,Oklahoma State University–Stillwater,Cowboys,Stillwater,Oklahoma,State,Big 12 Conference,Oklahoma State University–Stillwater Stillwater Oklahoma,-97.08853714697358,36.129580100000005,POINT (36.12958010000001 -97.08853714697358),48.72919648413321
3.0,Kansas,"Oklahoma City, OK",2005.0,2005232,University of Kansas,Jayhawks,Lawrence,Kansas,State,Big 12 Conference,University of Kansas Lawrence Kansas,-95.2477503,38.958058,POINT (38.958058 -95.24775030000001),258.4698204538321
3.0,Gonzaga,"Tucson, AZ",2005.0,2005233,Gonzaga University,Bulldogs,Spokane,Washington,Private/Catholic,West Coast Conference,Gonzaga University Spokane Washington,-117.40304385396807,47.66673855000001,POINT (47.66673855000001 -117.4030438539681),1039.6679277077517
3.0,Oklahoma,"Tucson, AZ",2005.0,2005234,University of Oklahoma,Sooners,Norman,Oklahoma,State,Big 12 Conference,University of Oklahoma Norman Oklahoma,-97.44570827599857,35.1959878,POINT (35.1959878 -97.44570827599857),860.9053776592783
3.0,Arizona,"Boise, ID",2005.0,2005235,University of Arizona,Wildcats,Tucson,Arizona,State,Pac-12 Conference,University of Arizona Tucson Arizona,-110.9768841153795,32.22877495,POINT (32.22877495 -110.9768841153795),778.6756782476002
4.0,Florida,"Nashville, TN",2005.0,2005236,University of Florida,Gators,Gainesville,Florida,State,Southeastern Conference,University of Florida Gainesville Florida,-82.34901330482433,29.6328784,POINT (29.6328784 -82.34901330482433),490.22471891635183
4.0,Louisville,"Nashville, TN",2005.0,2005237,University of Louisville,Cardinals,Louisville,Kentucky,State,Atlantic Coast Conference,University of Louisville Louisville Kentucky,-85.75725134140214,38.2167565,POINT (38.2167565 -85.75725134140214),142.48007927255475
4.0,Syracuse,"Worcester, MA",2005.0,2005238,Syracuse University,Orange,Syracuse,New York,Private/Methodist,Atlantic Coast Conference,Syracuse University Syracuse New York,-76.1333088275183,43.03830645,POINT (43.03830645 -76.13330882751831),273.45772130747326
4.0,Boston College,"Cleveland, OH",2005.0,2005239,Boston College,Eagles,Chestnut Hill,Massachusetts,Private/Catholic,Atlantic Coast Conference,Boston College Chestnut Hill Massachusetts,-71.16813864023061,42.3354481,POINT (42.3354481 -71.16813864023061),656.1841939390404
1.0,Kentucky,"Columbus, OH",2004.0,2004240,University of Kentucky,Wildcats,Lexington,Kentucky,State,Southeastern Conference,University of Kentucky Lexington Kentucky,-84.50481984038481,38.02703575,POINT (38.02703575 -84.50481984038481),152.33126425808695
1.0,Duke,"Raleigh, NC",2004.0,2004241,Duke University,Blue Devils,Durham,North Carolina,Private/Non-sectarian,Atlantic Coast Conference,Duke University Durham North Carolina,-78.94422972195878,36.00015569999999,POINT (36.00015569999999 -78.94422972195878),23.370402869022445
1.0,Saint Joseph's,"Buffalo, NY",2004.0,2004242,Saint Joseph's University,Hawks,Philadelphia,Pennsylvania,Private/Catholic,Atlantic 10 Conference,Saint Joseph's University Philadelphia Pennsylvania,-75.24151166935775,39.99652965,POINT (39.99652965 -75.24151166935775),288.7157572986736
1.0,Stanford,"Seattle, WA",2004.0,2004243,Stanford University,Cardinal,Palo Alto,California,Private/Non-Sectarian,Pac-12 Conference,Stanford University Palo Alto California,-122.16936535498309,37.43131385,POINT (37.43131385 -122.1693653549831),632.3050000277424
2.0,Gonzaga,"Seattle, WA",2004.0,2004244,Gonzaga University,Bulldogs,Spokane,Washington,Private/Catholic,West Coast Conference,Gonzaga University Spokane Washington,-117.40304385396807,47.66673855000001,POINT (47.66673855000001 -117.4030438539681),306.24115061816065
2.0,Mississippi State,"Orlando, FL",2004.0,2004245,Mississippi State University,Bulldogs,Starkville,Mississippi,State,Southeastern Conference,Mississippi State University Starkville Mississippi,-88.79345874498733,33.438723499999995,POINT (33.43872349999999 -88.79345874498733),552.2320020611863
2.0,Oklahoma State,"Kansas City, MO",2004.0,2004246,Oklahoma State University–Stillwater,Cowboys,Stillwater,Oklahoma,State,Big 12 Conference,Oklahoma State University–Stillwater Stillwater Oklahoma,-97.08853714697358,36.129580100000005,POINT (36.12958010000001 -97.08853714697358),241.71716764867347
2.0,UConn,"Buffalo, NY",2004.0,2004247,University of Connecticut,Huskies,Storrs,Connecticut,State,American Athletic Conference,University of Connecticut Storrs Connecticut,-72.25401403745809,41.81127235,POINT (41.81127235 -72.25401403745809),417.0980538321219
3.0,Georgia Tech,"Milwaukee, WI",2004.0,2004248,Georgia Institute of Technology,Yellow Jackets,Atlanta,Georgia,State,Atlantic Coast Conference,Georgia Institute of Technology Atlanta Georgia,-84.39884086001581,33.776033,POINT (33.776033 -84.39884086001581),615.7110213935547
3.0,Texas,"Denver, CO",2004.0,2004249,University of Texas at Austin,Longhorns,Austin,Texas,State,Big 12 Conference,University of Texas at Austin Austin Texas,-97.7319559808022,30.284151,POINT (30.284151 -97.7319559808022),739.6606878051679
3.0,Pittsburgh,"Milwaukee, WI",2004.0,2004250,University of Pittsburgh,Panthers,Pittsburgh,Pennsylvania,State-related,Atlantic Coast Conference,University of Pittsburgh Pittsburgh Pennsylvania,-79.96243992762706,40.44415295,POINT (40.44415295 -79.96243992762706),520.2659328699443
3.0,NC State,"Orlando, FL",2004.0,2004251,North Carolina State University,Wolfpack,Raleigh,North Carolina,State,Atlantic Coast Conference,North Carolina State University Raleigh North Carolina,-78.67408695452633,35.77184965,POINT (35.77184965 -78.67408695452633),479.7505642435857
4.0,Kansas,"Kansas City, MO",2004.0,2004252,University of Kansas,Jayhawks,Lawrence,Kansas,State,Big 12 Conference,University of Kansas Lawrence Kansas,-95.2477503,38.958058,POINT (38.958058 -95.24775030000001),42.542537672077344
4.0,Cincinnati,"Columbus, OH",2004.0,2004253,University of Cincinnati,Bearcats,Cincinnati,Ohio,State,American Athletic Conference,University of Cincinnati Cincinnati Ohio,-84.5157620959388,39.1318525,POINT (39.1318525 -84.5157620959388),107.37766575714784
4.0,Wake Forest,"Raleigh, NC",2004.0,2004254,Wake Forest University,Demon Deacons,Winston-Salem,North Carolina,Private/Non-Sectarian,Atlantic Coast Conference,Wake Forest University Winston-Salem North Carolina,-80.2781152,36.134335,POINT (36.134335 -80.2781152),104.21357136769538
4.0,Maryland,"Denver, CO",2004.0,2004255,"University of Maryland, College Park",Terrapins,College Park,Maryland,State,Big Ten Conference,"University of Maryland, College Park College Park Maryland",-76.94610290199051,38.99203005,POINT (38.99203005 -76.94610290199051),1742.0179386842044
1.0,Texas,"Birmingham, AL",2003.0,2003256,University of Texas at Austin,Longhorns,Austin,Texas,State,Big 12 Conference,University of Texas at Austin Austin Texas,-97.7319559808022,30.284151,POINT (30.284151 -97.7319559808022),708.4317791879862
1.0,Oklahoma,"Oklahoma City, OK",2003.0,2003257,University of Oklahoma,Sooners,Norman,Oklahoma,State,Big 12 Conference,University of Oklahoma Norman Oklahoma,-97.44570827599857,35.1959878,POINT (35.1959878 -97.44570827599857),17.777579432529297
1.0,Kentucky,"Nashville, TN",2003.0,2003258,University of Kentucky,Wildcats,Lexington,Kentucky,State,Southeastern Conference,University of Kentucky Lexington Kentucky,-84.50481984038481,38.02703575,POINT (38.02703575 -84.50481984038481),182.56022038088824
1.0,Arizona,"Salt Lake City, UT",2003.0,2003259,University of Arizona,Wildcats,Tucson,Arizona,State,Pac-12 Conference,University of Arizona Tucson Arizona,-110.9768841153795,32.22877495,POINT (32.22877495 -110.9768841153795),533.2028596268094
2.0,Florida,"Tampa, FL",2003.0,2003260,University of Florida,Gators,Gainesville,Florida,State,Southeastern Conference,University of Florida Gainesville Florida,-82.34901330482433,29.6328784,POINT (29.6328784 -82.34901330482433),104.95141991391948
2.0,Wake Forest,"Tampa, FL",2003.0,2003261,Wake Forest University,Demon Deacons,Winston-Salem,North Carolina,Private/Non-Sectarian,Atlantic Coast Conference,Wake Forest University Winston-Salem North Carolina,-80.2781152,36.134335,POINT (36.134335 -80.2781152),526.5348042639521
2.0,Pittsburgh,"Boston, MA",2003.0,2003262,University of Pittsburgh,Panthers,Pittsburgh,Pennsylvania,State-related,Atlantic Coast Conference,University of Pittsburgh Pittsburgh Pennsylvania,-79.96243992762706,40.44415295,POINT (40.44415295 -79.96243992762706),566.0646562696624
2.0,Kansas,"Oklahoma City, OK",2003.0,2003263,University of Kansas,Jayhawks,Lawrence,Kansas,State,Big 12 Conference,University of Kansas Lawrence Kansas,-95.2477503,38.958058,POINT (38.958058 -95.24775030000001),258.4698204538321
3.0,Xavier,"Nashville, TN",2003.0,2003264,Xavier University,Musketeers,Cincinnati,Ohio,Private/Catholic,Big East Conference,Xavier University Cincinnati Ohio,-84.47083471474069,39.1513078,POINT (39.1513078 -84.47083471474069),234.5367633048116
3.0,Syracuse,"Boston, MA",2003.0,2003265,Syracuse University,Orange,Syracuse,New York,Private/Methodist,Atlantic Coast Conference,Syracuse University Syracuse New York,-76.1333088275183,43.03830645,POINT (43.03830645 -76.13330882751831),318.21710790260977
3.0,Marquette,"Indianapolis, IN",2003.0,2003266,Marquette University,Golden Eagles,Milwaukee,Wisconsin,Private/Catholic,Big East Conference,Marquette University Milwaukee Wisconsin,-87.93155449905072,43.03889625,POINT (43.03889625 -87.93155449905072),231.21985786474173
3.0,Duke,"Salt Lake City, UT",2003.0,2003267,Duke University,Blue Devils,Durham,North Carolina,Private/Non-sectarian,Atlantic Coast Conference,Duke University Durham North Carolina,-78.94422972195878,36.00015569999999,POINT (36.00015569999999 -78.94422972195878),2068.6519647192754
4.0,Stanford,"Spokane, WA",2003.0,2003268,Stanford University,Cardinal,Palo Alto,California,Private/Non-Sectarian,Pac-12 Conference,Stanford University Palo Alto California,-122.16936535498309,37.43131385,POINT (37.43131385 -122.1693653549831),700.7544345537534
4.0,Louisville,"Birmingham, AL",2003.0,2003269,University of Louisville,Cardinals,Louisville,Kentucky,State,Atlantic Coast Conference,University of Louisville Louisville Kentucky,-85.75725134140214,38.2167565,POINT (38.2167565 -85.75725134140214),299.0042682094179
4.0,Dayton,"Spokane, WA",2003.0,2003270,University of Dayton,Flyers,Dayton,Ohio,Private/Catholic,Atlantic 10 Conference,University of Dayton Dayton Ohio,-84.17919478013708,39.73845985,POINT (39.73845985 -84.17919478013708),2123.826606639457
4.0,Illinois,"Indianapolis, IN",2003.0,2003271,University of Illinois at Urbana–Champaign,Fighting Illini,Urbana–Champaign,Illinois,State,Big Ten Conference,University of Illinois at Urbana–Champaign Urbana–Champaign Illinois,-88.22402607254264,40.1066501,POINT (40.1066501 -88.22402607254264),130.09306175133221
1.0,Maryland,"Washington, DC",2002.0,2002272,"University of Maryland, College Park",Terrapins,College Park,Maryland,State,Big Ten Conference,"University of Maryland, College Park College Park Maryland",-76.94610290199051,38.99203005,POINT (38.99203005 -76.94610290199051),8.249110006618928
1.0,Kansas,"St. Louis, MO",2002.0,2002273,University of Kansas,Jayhawks,Lawrence,Kansas,State,Big 12 Conference,University of Kansas Lawrence Kansas,-95.2477503,38.958058,POINT (38.958058 -95.24775030000001),311.7415540847669
1.0,Duke,"Greenville, SC",2002.0,2002274,Duke University,Blue Devils,Durham,North Carolina,Private/Non-sectarian,Atlantic Coast Conference,Duke University Durham North Carolina,-78.94422972195878,36.00015569999999,POINT (36.00015569999999 -78.94422972195878),226.24494515728276
1.0,Cincinnati,"Pittsburgh, PA",2002.0,2002275,University of Cincinnati,Bearcats,Cincinnati,Ohio,State,American Athletic Conference,University of Cincinnati Cincinnati Ohio,-84.5157620959388,39.1318525,POINT (39.1318525 -84.5157620959388),292.81632534088845
2.0,UConn,"Washington, DC",2002.0,2002276,University of Connecticut,Huskies,Storrs,Connecticut,State,American Athletic Conference,University of Connecticut Storrs Connecticut,-72.25401403745809,41.81127235,POINT (41.81127235 -72.25401403745809),348.1418291739199
2.0,Oregon,"Sacramento, CA",2002.0,2002277,University of Oregon,Ducks,Eugene,Oregon,State,Pac-12 Conference,University of Oregon Eugene Oregon,-123.07682891244706,44.04426385,POINT (44.04426385 -123.0768289124471),353.4663783712392
2.0,Alabama,"Greenville, SC",2002.0,2002278,University of Alabama,Crimson Tide,Tuscaloosa,Alabama,State,Southeastern Conference,University of Alabama Tuscaloosa Alabama,-87.53967401518648,33.21208215,POINT (33.21208215 -87.53967401518648),335.3761789306332
2.0,Oklahoma,"Dallas, TX",2002.0,2002279,University of Oklahoma,Sooners,Norman,Oklahoma,State,Big 12 Conference,University of Oklahoma Norman Oklahoma,-97.44570827599857,35.1959878,POINT (35.1959878 -97.44570827599857),155.6992838680457
3.0,Georgia,"Chicago, IL",2002.0,2002280,University of Georgia,Bulldogs,Athens,Georgia,State,Southeastern Conference,University of Georgia Athens Georgia,-83.37304904988295,33.9404278,POINT (33.9404278 -83.37304904988295),559.4935036187543
3.0,Mississippi State,"Dallas, TX",2002.0,2002281,Mississippi State University,Bulldogs,Starkville,Mississippi,State,Southeastern Conference,Mississippi State University Starkville Mississippi,-88.79345874498733,33.438723499999995,POINT (33.43872349999999 -88.79345874498733),499.1153728053571
3.0,Pittsburgh,"Pittsburgh, PA",2002.0,2002282,University of Pittsburgh,Panthers,Pittsburgh,Pennsylvania,State-related,Atlantic Coast Conference,University of Pittsburgh Pittsburgh Pennsylvania,-79.96243992762706,40.44415295,POINT (40.44415295 -79.96243992762706),1.7250032330355916
3.0,Arizona,"Albuquerque, NM",2002.0,2002283,University of Arizona,Wildcats,Tucson,Arizona,State,Pac-12 Conference,University of Arizona Tucson Arizona,-110.9768841153795,32.22877495,POINT (32.22877495 -110.9768841153795),322.1424140890853
4.0,Kentucky,"St. Louis, MO",2002.0,2002284,University of Kentucky,Wildcats,Lexington,Kentucky,State,Southeastern Conference,University of Kentucky Lexington Kentucky,-84.50481984038481,38.02703575,POINT (38.02703575 -84.50481984038481),358.6292347168371
4.0,Illinois,"Chicago, IL",2002.0,2002285,University of Illinois at Urbana–Champaign,Fighting Illini,Urbana–Champaign,Illinois,State,Big Ten Conference,University of Illinois at Urbana–Champaign Urbana–Champaign Illinois,-88.22402607254264,40.1066501,POINT (40.1066501 -88.22402607254264),116.08281185706679
4.0,USC,"Sacramento, CA",2002.0,2002286,University of Southern California,Trojans,Los Angeles,California,Private/Non-Sectarian,Pac-12 Conference,University of Southern California Los Angeles California,-118.28586726915087,34.0218833,POINT (34.0218833 -118.2858672691509),346.51533922479723
4.0,Ohio State,"Albuquerque, NM",2002.0,2002287,The Ohio State University,Buckeyes,Columbus,Ohio,State,Big Ten Conference,The Ohio State University Columbus Ohio,-83.02866259769122,40.00570905,POINT (40.00570905 -83.02866259769122),1499.6627476394651
1.0,Illinois,"Dayton, OH",2001.0,2001288,University of Illinois at Urbana–Champaign,Fighting Illini,Urbana–Champaign,Illinois,State,Big Ten Conference,University of Illinois at Urbana–Champaign Urbana–Champaign Illinois,-88.22402607254264,40.1066501,POINT (40.1066501 -88.22402607254264),251.54642803007928
1.0,Duke,"Greensboro, NC",2001.0,2001289,Duke University,Blue Devils,Durham,North Carolina,Private/Non-sectarian,Atlantic Coast Conference,Duke University Durham North Carolina,-78.94422972195878,36.00015569999999,POINT (36.00015569999999 -78.94422972195878),52.879952950645645
1.0,Michigan State,"Memphis, TN",2001.0,2001290,Michigan State University,Spartans,East Lansing,Michigan,State,Big Ten Conference,Michigan State University East Lansing Michigan,-84.47791570930522,42.71856800000001,POINT (42.71856800000001 -84.47791570930522),584.2280405309798
1.0,Stanford,"San Diego, CA",2001.0,2001291,Stanford University,Cardinal,Palo Alto,California,Private/Non-Sectarian,Pac-12 Conference,Stanford University Palo Alto California,-122.16936535498309,37.43131385,POINT (37.43131385 -122.1693653549831),427.3795916597655
2.0,Arizona,"Kansas City, MO",2001.0,2001292,University of Arizona,Wildcats,Tucson,Arizona,State,Pac-12 Conference,University of Arizona Tucson Arizona,-110.9768841153795,32.22877495,POINT (32.22877495 -110.9768841153795),1105.0438525936795
2.0,Kentucky,"Uniondale, NY",2001.0,2001293,University of Kentucky,Wildcats,Lexington,Kentucky,State,Southeastern Conference,University of Kentucky Lexington Kentucky,-84.50481984038481,38.02703575,POINT (38.02703575 -84.50481984038481),698.4810231041837
2.0,North Carolina,"New Orleans, LA",2001.0,2001294,University of North Carolina at Chapel Hill,Tar Heels,Chapel Hill,North Carolina,State,Atlantic Coast Conference,University of North Carolina at Chapel Hill Chapel Hill North Carolina,-79.04775326525106,35.90503535,POINT (35.90503535 -79.04775326525106),778.6325138482688
2.0,Iowa State,"Boise, ID",2001.0,2001295,Iowa State University,Cyclones,Ames,Iowa,State,Big 12 Conference,Iowa State University Ames Iowa,-93.64464414737448,42.02791015,POINT (42.02791015 -93.64464414737448),1405.352479164619
3.0,Ole Miss,"Kansas City, MO",2001.0,2001296,University of Mississippi,Rebels,Oxford,Mississippi,State,Southeastern Conference,University of Mississippi Oxford Mississippi,-89.53963491020966,34.3646125,POINT (34.3646125 -89.53963491020966),429.7440405742393
3.0,Boston College,"Uniondale, NY",2001.0,2001297,Boston College,Eagles,Chestnut Hill,Massachusetts,Private/Catholic,Atlantic Coast Conference,Boston College Chestnut Hill Massachusetts,-71.16813864023061,42.3354481,POINT (42.3354481 -71.16813864023061),181.49189297656818
3.0,Florida,"New Orleans, LA",2001.0,2001298,University of Florida,Gators,Gainesville,Florida,State,Southeastern Conference,University of Florida Gainesville Florida,-82.34901330482433,29.6328784,POINT (29.6328784 -82.34901330482433),480.27403307925294
3.0,Maryland,"Boise, ID",2001.0,2001299,"University of Maryland, College Park",Terrapins,College Park,Maryland,State,Big Ten Conference,"University of Maryland, College Park College Park Maryland",-76.94610290199051,38.99203005,POINT (38.99203005 -76.94610290199051),2456.5726843130687
4.0,Kansas,"Dayton, OH",2001.0,2001300,University of Kansas,Jayhawks,Lawrence,Kansas,State,Big 12 Conference,University of Kansas Lawrence Kansas,-95.2477503,38.958058,POINT (38.958058 -95.24775030000001),688.944254256342
4.0,UCLA,"Greensboro, NC",2001.0,2001301,"University of California, Los Angeles",Bruins,Los Angeles,California,State,Pac-12 Conference,University of California Los Angeles California,-118.44667592924029,34.0709515,POINT (34.0709515 -118.4466759292403),2405.6241857254245
4.0,Oklahoma,"Memphis, TN",2001.0,2001302,University of Oklahoma,Sooners,Norman,Oklahoma,State,Big 12 Conference,University of Oklahoma Norman Oklahoma,-97.44570827599857,35.1959878,POINT (35.1959878 -97.44570827599857),459.55431551406
4.0,Indiana,"San Diego, CA",2001.0,2001303,Indiana University,Hoosiers,Bloomington,Indiana,State,Big Ten Conference,Indiana University Bloomington Indiana,-86.51623218881414,39.17798065,POINT (39.17798065 -86.51623218881414),1946.5573973410021
1.0,Duke,"Winston-Salem, NC",2000.0,2000304,Duke University,Blue Devils,Durham,North Carolina,Private/Non-sectarian,Atlantic Coast Conference,Duke University Durham North Carolina,-78.94422972195878,36.00015569999999,POINT (36.00015569999999 -78.94422972195878),81.02155675463615
1.0,Michigan State,"Cleveland, OH",2000.0,2000305,Michigan State University,Spartans,East Lansing,Michigan,State,Big Ten Conference,Michigan State University East Lansing Michigan,-84.47791570930522,42.71856800000001,POINT (42.71856800000001 -84.47791570930522),188.7739634519778
1.0,Stanford,"Birmingham, AL",2000.0,2000306,Stanford University,Cardinal,Palo Alto,California,Private/Non-Sectarian,Pac-12 Conference,Stanford University Palo Alto California,-122.16936535498309,37.43131385,POINT (37.43131385 -122.1693653549831),2211.465583276387
1.0,Arizona,"Tucson, AZ",2000.0,2000307,University of Arizona,Wildcats,Tucson,Arizona,State,Pac-12 Conference,University of Arizona Tucson Arizona,-110.9768841153795,32.22877495,POINT (32.22877495 -110.9768841153795),0.38782399878422136
2.0,Temple,"Buffalo, NY",2000.0,2000308,Temple University,Owls,Philadelphia,Pennsylvania,State-related,American Athletic Conference,Temple University Philadelphia Pennsylvania,-75.15628269523319,39.981188,POINT (39.981188 -75.15628269523319),293.46704487077096
2.0,Iowa State,"Minneapolis, MN",2000.0,2000309,Iowa State University,Cyclones,Ames,Iowa,State,Big 12 Conference,Iowa State University Ames Iowa,-93.64464414737448,42.02791015,POINT (42.02791015 -93.64464414737448),184.81435194713063
2.0,Cincinnati,"Nashville, TN",2000.0,2000310,University of Cincinnati,Bearcats,Cincinnati,Ohio,State,American Athletic Conference,University of Cincinnati Cincinnati Ohio,-84.5157620959388,39.1318525,POINT (39.1318525 -84.5157620959388),231.8792633695019
2.0,St. John's,"Tucson, AZ",2000.0,2000311,St. John's University,Red Storm,Jamaica,New York,Private/Catholic,Big East Conference,St. John's University Jamaica New York,-73.99007259999999,40.729944200000006,POINT (40.72994420000001 -73.99007259999999),2358.6416408967884
3.0,Oklahoma State,"Buffalo, NY",2000.0,2000312,Oklahoma State University–Stillwater,Cowboys,Stillwater,Oklahoma,State,Big 12 Conference,Oklahoma State University–Stillwater Stillwater Oklahoma,-97.08853714697358,36.129580100000005,POINT (36.12958010000001 -97.08853714697358),1207.1718448165043
3.0,Maryland,"Minneapolis, MN",2000.0,2000313,"University of Maryland, College Park",Terrapins,College Park,Maryland,State,Big Ten Conference,"University of Maryland, College Park College Park Maryland",-76.94610290199051,38.99203005,POINT (38.99203005 -76.94610290199051),1080.3184213359812
3.0,Ohio State,"Nashville, TN",2000.0,2000314,The Ohio State University,Buckeyes,Columbus,Ohio,State,Big Ten Conference,The Ohio State University Columbus Ohio,-83.02866259769122,40.00570905,POINT (40.00570905 -83.02866259769122),333.5487265840899
3.0,Oklahoma,"Tucson, AZ",2000.0,2000315,University of Oklahoma,Sooners,Norman,Oklahoma,State,Big 12 Conference,University of Oklahoma Norman Oklahoma,-97.44570827599857,35.1959878,POINT (35.1959878 -97.44570827599857),860.9053776592783
4.0,Illinois,"Winston-Salem, NC",2000.0,2000316,University of Illinois at Urbana–Champaign,Fighting Illini,Urbana–Champaign,Illinois,State,Big Ten Conference,University of Illinois at Urbana–Champaign Urbana–Champaign Illinois,-88.22402607254264,40.1066501,POINT (40.1066501 -88.22402607254264),554.967723586175
4.0,Syracuse,"Cleveland, OH",2000.0,2000317,Syracuse University,Orange,Syracuse,New York,Private/Methodist,Atlantic Coast Conference,Syracuse University Syracuse New York,-76.1333088275183,43.03830645,POINT (43.03830645 -76.13330882751831),358.4610088541104
4.0,Tennessee,"Birmingham, AL",2000.0,2000318,University of Tennessee,Volunteers,Knoxville,Tennessee,State,Southeastern Conference,University of Tennessee Knoxville Tennessee,-83.93042902947623,35.9518119,POINT (35.9518119 -83.93042902947623),233.8606245524869
4.0,LSU,"Salt Lake City, UT",2000.0,2000319,Louisiana State University,Tigers,Baton Rouge,Louisiana,State,Southeastern Conference,Louisiana State University Baton Rouge Louisiana,-91.18596767189877,30.40570885,POINT (30.40570885 -91.18596767189877),1438.5205114464889
1.0,Duke,"Charlotte, NC",1999.0,1999320,Duke University,Blue Devils,Durham,North Carolina,Private/Non-sectarian,Atlantic Coast Conference,Duke University Durham North Carolina,-78.94422972195878,36.00015569999999,POINT (36.00015569999999 -78.94422972195878),127.4226595727384
1.0,Michigan State,"Milwaukee, WI",1999.0,1999321,Michigan State University,Spartans,East Lansing,Michigan,State,Big Ten Conference,Michigan State University East Lansing Michigan,-84.47791570930522,42.71856800000001,POINT (42.71856800000001 -84.47791570930522),214.9834948811316
1.0,Auburn,"Indianapolis, IN",1999.0,1999322,Auburn University,Tigers,Auburn,Alabama,State,Southeastern Conference,Auburn University Auburn Alabama,-85.49598606691626,32.59196300000001,POINT (32.59196300000001 -85.49598606691626),447.91004947439217
1.0,UConn,"Denver, CO",1999.0,1999323,University of Connecticut,Huskies,Storrs,Connecticut,State,American Athletic Conference,University of Connecticut Storrs Connecticut,-72.25401403745809,41.81127235,POINT (41.81127235 -72.25401403745809),2037.113132078311
2.0,Miami (FL),"Boston, MA",1999.0,1999324,University of Miami,Hurricanes,Coral Gables,Florida,Private/Non-Sectarian,Atlantic Coast Conference,University of Miami Coral Gables Florida,-80.27869157646253,25.7172788,POINT (25.7172788 -80.27869157646253),1182.4992460156666
2.0,Utah,"New Orleans, LA",1999.0,1999325,University of Utah,Utes,Salt Lake City,Utah,State,Pac-12 Conference,University of Utah Salt Lake City Utah,-111.8368719136826,40.7628137,POINT (40.7628137 -111.8368719136826),1510.5362378881027
2.0,Maryland,"Orlando, FL",1999.0,1999326,"University of Maryland, College Park",Terrapins,College Park,Maryland,State,Big Ten Conference,"University of Maryland, College Park College Park Maryland",-76.94610290199051,38.99203005,POINT (38.99203005 -76.94610290199051),705.4869081531605
2.0,Stanford,"Seattle, WA",1999.0,1999327,Stanford University,Cardinal,Palo Alto,California,Private/Non-Sectarian,Pac-12 Conference,Stanford University Palo Alto California,-122.16936535498309,37.43131385,POINT (37.43131385 -122.1693653549831),632.3050000277424
3.0,Cincinnati,"Boston, MA",1999.0,1999328,University of Cincinnati,Bearcats,Cincinnati,Ohio,State,American Athletic Conference,University of Cincinnati Cincinnati Ohio,-84.5157620959388,39.1318525,POINT (39.1318525 -84.5157620959388),860.1177956491205
